TableName,FieldName,SubVersion,Type,SubType,SubSubType,Size,Units,SuperNumbatFieldName,WallabySubTable,ShortDescription,LongDescription,Required,Auto,IsInteresting,CSV,DisplayOrdinal,LabelDescription,Default,EditControlStyle,Validation,DefaultSourceTable,DefaultSourceField,ShortName,GeometryFieldCode,ExportName,ChoiceLookupObjectType,ChoiceLookupField,GridCellTypeClass,StructureOrdinal,DateTimeFormat,Precision,LocalOnly,ReadOnly,ChoiceOnly,ClearTextChoice,Fake,IgnoreZeroForLimits,JetOnlyBlob,SortOnAbsValue,IWLiveField,IWLiveReadOnlyField,GMRField,GMRRunTypes,IWLiveWQ,IWLivePrecedingProjection,IWLiveBalanceNet,RequiredForModeling,DefaultFlagAllowed,GISFlagAllowed,NodeFlagAllowed,AffectsDateStamp,StoresFileRef,CacheLevel,CanBeSetWhenScripting,ColumnWidthInGrid,PossiblyTVD,CreateFlagField,ErrorUpperLimit,ErrorLowerLimit,WarningUpperLimit,WarningLowerLimit,Choice,NotInTemplate,IsSWMMResult,IsIWResult,IsWQResult,USShortDescription,AustralianShortDescription,NewZealandShortDescription,USLongDescription,AustralianLongDescription,NewZealandLongDescription,USColumnWidthInGrid,AustralianColumnWidthInGrid,NewZealandColumnWidthInGrid
Energy GHG Factors,Name,0,Text,,,80,,object_name,0,Name,Name,T,F,0,0,10,,,,,,,Name,,,,,,0,,0,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,0,F,F,,,,,,F,F,F,F,,,,,,,0,0,0
Energy GHG Factors,RecycledBy,1401,Text,,,32,,,0,,,F,F,0,0,0,RecycledBy,,,,,,RecycledBy,,,,,,0,,0,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,0,F,F,,,,,,F,F,F,F,,,,,,,0,0,0
Energy GHG Factors,RecycleParent,1401,Index,,,0,,,0,,,F,F,0,0,0,RecyclePrnt,,,,,,RecyclePar,,,,,,0,,0,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,0,F,F,,,,,,F,F,F,F,,,,,,,0,0,0
Energy GHG Factors,RecycleParentType,1401,Long Integer,,,0,,,0,,,F,F,0,0,0,RecyclePType,,,,,,RecycPType,,,,,,0,,0,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,0,F,F,,,,,,F,F,F,F,,,,,,,0,0,0
Energy GHG Factors,WhenArchived,0,Date / Time,,,0,,d_1,0,WhenArchived,WhenArchived,F,F,0,0,11,,,,,,,WhenArchiv,,,,,,0,,0,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,0,F,F,,,,,,F,F,F,F,,,,,,,0,0,0
Energy GHG Factors,WhenCreated,0,Date / Time,,,0,,,0,WhenCreated,WhenCreated,F,F,0,0,12,,,,,,,WhenCreate,,,,,,0,,0,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,0,F,F,,,,,,F,F,F,F,,,,,,,0,0,0
Energy GHG Factors,WhenModified,0,Date / Time,,,0,,,0,WhenModified,WhenModified,F,F,0,0,13,,,,,,,WhenModifi,,,,,,0,,0,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,0,F,F,,,,,,F,F,F,F,,,,,,,0,0,0
Energy GHG Factors,WhenRecycled,1401,Date / Time,,,0,,,0,,,F,F,0,0,0,WhenRecycled,,,,,,WhenRecycd,,,,,,0,,0,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,0,F,F,,,,,,F,F,F,F,,,,,,,0,0,0
Energy GHG Factors Group,Archive,0,Long Integer,,,0,,i_1,0,Archive,Archive,F,F,0,0,1,,,,,,,Archive,,,,,,0,,0,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,0,F,F,,,,,,F,F,F,F,,,,,,,0,0,0
Energy GHG Factors Group,Archived,0,Text,,,1,,s_2,0,Archived,Archived,F,F,0,0,2,,,,,,,Archived,,,,,,0,,0,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,0,F,F,,,,,,F,F,F,F,,,,,,,0,0,0
Energy GHG Factors Group,Catchment Group,0,Index,,,0,,#parent,0,Catchment Group,Catchment Group,F,F,0,0,3,,,,,,,Catchment ,,,,,,0,,0,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,0,F,F,,,,,,F,F,F,F,,,,,,,0,0,0
Energy GHG Factors Group,Comment,0,Memo,,,0,,,0,Comment,Comment,F,F,0,0,4,,,,,,,Comment,,,,,,0,,0,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,1,0,F,F,0,0,0,0,,F,F,F,F,,,,,,,0,0,0
Energy GHG Factors Group,CreationGUID,0,Text,,,40,,object_uid,0,CreationGUID,CreationGUID,F,F,0,0,5,,,,,,,CreationGU,,,,,,0,,0,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,0,F,F,0,0,0,0,,F,F,F,F,,,,,,,0,0,0
Energy GHG Factors Group,Hidden,0,Boolean,,,0,,,0,Hidden,Hidden,F,F,0,0,1,,,,,,,Hidden,,,,,,0,,0,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,0,F,F,,,,,,F,F,F,F,,,,,,,0,0,0
